%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=217047, 2021/07/19 19:51:53.47)
133 2395 7.891742e-01 3.940362e+02  3.239218450004374716e+01  4.333684536128343012e+01  4.965072791601631508e+01  1.671912497018657007e+02
134 2413 7.875144e-01 4.026958e+02  3.239218450004374716e+01  4.317097518384947819e+01  5.031126063475635135e+01  9.838709336476915723e+01
135 2431 7.734360e-01 4.073972e+02  3.239218450004374716e+01  4.379868143909476430e+01  5.150090246992543541e+01  1.759206796585353629e+02
136 2449 7.458507e-01 4.163401e+02  3.239218450004374716e+01  4.178167437339885737e+01  4.773418489301715084e+01  1.718225577291482011e+02
137 2467 7.268195e-01 4.325976e+02  3.239218450004374716e+01  4.378537611536220453e+01  4.885990367865748141e+01  1.628693487659997174e+02
138 2485 7.154540e-01 4.436669e+02  3.239218450004374716e+01  4.128183699188555522e+01  4.962455351338346787e+01  9.549211607177254280e+01
139 2503 6.891680e-01 4.565599e+02  3.239218450004374716e+01  4.176647282585457788e+01  4.577024719451297585e+01  6.529403544819612648e+01
140 2521 6.912736e-01 4.867442e+02  3.239218450004374716e+01  4.173440011230714219e+01  4.697244918123099922e+01  9.695063039494984025e+01
141 2539 6.790852e-01 5.261501e+02  3.239218450004374716e+01  4.125609754083276925e+01  4.876326014060767022e+01  8.545588219845818401e+01
142 2557 6.686026e-01 5.492295e+02  3.239218450004374716e+01  4.184587522578565455e+01  4.893753632776877538e+01  8.474816835590767994e+01
143 2575 6.801290e-01 5.744750e+02  3.239218450004374716e+01  4.107601820418172878e+01  4.581787180193464337e+01  6.621648653465608447e+01
144 2593 6.870589e-01 5.930168e+02  3.239218450004374716e+01  3.959391553259433749e+01  5.035364390119431732e+01  1.090574593615364023e+02
145 2611 7.197456e-01 6.214341e+02  3.239218450004374716e+01  4.059734748143635130e+01  4.667692130474220136e+01  6.511914503312772240e+01
146 2629 7.417648e-01 6.542019e+02  3.239218450004374716e+01  4.040437512861700498e+01  4.751416349361372227e+01  8.699890702201355452e+01
147 2647 7.539133e-01 7.051941e+02  3.239218450004374716e+01  3.928717694795077620e+01  4.342812489276155219e+01  9.062637599134995980e+01
148 2665 7.606755e-01 7.216206e+02  3.239218450004374716e+01  4.017324538628857056e+01  4.733634533447724380e+01  6.993436970023189758e+01
